v6	V(n002)	V(n004)	V(n008)
3.979999999999959e+000	5.000000e+000	1.333389e+000	3.980000e+000
3.989999999999959e+000	5.000000e+000	1.330481e+000	3.990000e+000
3.999999999999959e+000	5.000000e+000	1.327608e+000	4.000000e+000
4.009999999999959e+000	5.000000e+000	1.324768e+000	4.010000e+000
4.019999999999959e+000	5.000000e+000	1.321962e+000	4.020000e+000
4.029999999999959e+000	5.000000e+000	1.319187e+000	4.030000e+000
4.039999999999958e+000	5.000000e+000	1.316444e+000	4.040000e+000
4.049999999999958e+000	5.000000e+000	1.313732e+000	4.050000e+000
4.059999999999958e+000	5.000000e+000	1.311051e+000	4.060000e+000
4.069999999999958e+000	5.000000e+000	1.308399e+000	4.070000e+000
4.079999999999957e+000	5.000000e+000	1.305777e+000	4.080000e+000
4.089999999999957e+000	5.000000e+000	1.303184e+000	4.090000e+000
4.099999999999957e+000	5.000000e+000	1.300618e+000	4.100000e+000
4.109999999999957e+000	5.000000e+000	1.298081e+000	4.110000e+000
4.119999999999957e+000	5.000000e+000	1.295570e+000	4.120000e+000
4.129999999999956e+000	5.000000e+000	1.293086e+000	4.130000e+000
4.139999999999956e+000	5.000000e+000	1.290629e+000	4.140000e+000
4.149999999999956e+000	5.000000e+000	1.288197e+000	4.150000e+000
4.159999999999956e+000	5.000000e+000	1.285790e+000	4.160000e+000
4.169999999999956e+000	5.000000e+000	1.283409e+000	4.170000e+000
4.179999999999955e+000	5.000000e+000	1.281051e+000	4.180000e+000
4.189999999999955e+000	5.000000e+000	1.278718e+000	4.190000e+000
4.199999999999955e+000	5.000000e+000	1.276408e+000	4.200000e+000
4.209999999999955e+000	5.000000e+000	1.274122e+000	4.210000e+000
4.219999999999955e+000	5.000000e+000	1.271858e+000	4.220000e+000
4.229999999999954e+000	5.000000e+000	1.269617e+000	4.230000e+000
4.239999999999954e+000	5.000000e+000	1.267398e+000	4.240000e+000
4.249999999999954e+000	5.000000e+000	1.265200e+000	4.250000e+000
4.259999999999954e+000	5.000000e+000	1.263024e+000	4.260000e+000
4.269999999999953e+000	5.000000e+000	1.260869e+000	4.270000e+000
4.279999999999953e+000	5.000000e+000	1.258734e+000	4.280000e+000
4.289999999999953e+000	5.000000e+000	1.256620e+000	4.290000e+000
4.299999999999953e+000	5.000000e+000	1.254526e+000	4.300000e+000
4.309999999999953e+000	5.000000e+000	1.252451e+000	4.310000e+000
4.319999999999952e+000	5.000000e+000	1.250396e+000	4.320000e+000
4.329999999999952e+000	5.000000e+000	1.248360e+000	4.330000e+000
4.339999999999952e+000	5.000000e+000	1.246343e+000	4.340000e+000
4.349999999999952e+000	5.000000e+000	1.244344e+000	4.350000e+000
4.359999999999952e+000	5.000000e+000	1.242363e+000	4.360000e+000
4.369999999999951e+000	5.000000e+000	1.240401e+000	4.370000e+000
4.379999999999951e+000	5.000000e+000	1.238456e+000	4.380000e+000
4.389999999999951e+000	5.000000e+000	1.236528e+000	4.390000e+000
4.399999999999951e+000	5.000000e+000	1.234618e+000	4.400000e+000
4.409999999999950e+000	5.000000e+000	1.232725e+000	4.410000e+000
4.419999999999950e+000	5.000000e+000	1.230848e+000	4.420000e+000
4.429999999999950e+000	5.000000e+000	1.228987e+000	4.430000e+000
4.439999999999950e+000	5.000000e+000	1.227143e+000	4.440000e+000
4.449999999999950e+000	5.000000e+000	1.225315e+000	4.450000e+000
4.459999999999949e+000	5.000000e+000	1.223503e+000	4.460000e+000
4.469999999999949e+000	5.000000e+000	1.221706e+000	4.470000e+000
4.479999999999949e+000	5.000000e+000	1.219924e+000	4.480000e+000
4.489999999999949e+000	5.000000e+000	1.218157e+000	4.490000e+000
4.499999999999949e+000	5.000000e+000	1.216406e+000	4.500000e+000
4.509999999999948e+000	5.000000e+000	1.214668e+000	4.510000e+000
4.519999999999948e+000	5.000000e+000	1.212946e+000	4.520000e+000
4.529999999999948e+000	5.000000e+000	1.211237e+000	4.530000e+000
4.539999999999948e+000	5.000000e+000	1.209543e+000	4.540000e+000
4.549999999999947e+000	5.000000e+000	1.207863e+000	4.550000e+000
4.559999999999947e+000	5.000000e+000	1.206196e+000	4.560000e+000
4.569999999999947e+000	5.000000e+000	1.204543e+000	4.570000e+000
4.579999999999947e+000	5.000000e+000	1.202903e+000	4.580000e+000
4.589999999999947e+000	5.000000e+000	1.201276e+000	4.590000e+000
4.599999999999946e+000	5.000000e+000	1.199662e+000	4.600000e+000
4.609999999999946e+000	5.000000e+000	1.198062e+000	4.610000e+000
4.619999999999946e+000	5.000000e+000	1.196473e+000	4.620000e+000
4.629999999999946e+000	5.000000e+000	1.194898e+000	4.630000e+000
4.639999999999946e+000	5.000000e+000	1.193334e+000	4.640000e+000
4.649999999999945e+000	5.000000e+000	1.191783e+000	4.650000e+000
4.659999999999945e+000	5.000000e+000	1.190244e+000	4.660000e+000
4.669999999999945e+000	5.000000e+000	1.188716e+000	4.670000e+000
4.679999999999945e+000	5.000000e+000	1.187201e+000	4.680000e+000
4.689999999999944e+000	5.000000e+000	1.185697e+000	4.690000e+000
4.699999999999944e+000	5.000000e+000	1.184204e+000	4.700000e+000
4.709999999999944e+000	5.000000e+000	1.182723e+000	4.710000e+000
4.719999999999944e+000	5.000000e+000	1.181253e+000	4.720000e+000
4.729999999999944e+000	5.000000e+000	1.179793e+000	4.730000e+000
4.739999999999943e+000	5.000000e+000	1.178345e+000	4.740000e+000
4.749999999999943e+000	5.000000e+000	1.176908e+000	4.750000e+000
4.759999999999943e+000	5.000000e+000	1.175481e+000	4.760000e+000
4.769999999999943e+000	5.000000e+000	1.174065e+000	4.770000e+000
4.779999999999943e+000	5.000000e+000	1.172659e+000	4.780000e+000
4.789999999999942e+000	5.000000e+000	1.171263e+000	4.790000e+000
4.799999999999942e+000	5.000000e+000	1.169877e+000	4.800000e+000
4.809999999999942e+000	5.000000e+000	1.168502e+000	4.810000e+000
4.819999999999942e+000	5.000000e+000	1.167136e+000	4.820000e+000
4.829999999999942e+000	5.000000e+000	1.165780e+000	4.830000e+000
4.839999999999941e+000	5.000000e+000	1.164434e+000	4.840000e+000
4.849999999999941e+000	5.000000e+000	1.163097e+000	4.850000e+000
4.859999999999941e+000	5.000000e+000	1.161770e+000	4.860000e+000
4.869999999999941e+000	5.000000e+000	1.160452e+000	4.870000e+000
4.879999999999940e+000	5.000000e+000	1.159144e+000	4.880000e+000
4.889999999999940e+000	5.000000e+000	1.157844e+000	4.890000e+000
4.899999999999940e+000	5.000000e+000	1.156554e+000	4.900000e+000
4.909999999999940e+000	5.000000e+000	1.155272e+000	4.910000e+000
4.919999999999940e+000	5.000000e+000	1.154000e+000	4.920000e+000
4.929999999999939e+000	5.000000e+000	1.152736e+000	4.930000e+000
4.939999999999939e+000	5.000000e+000	1.151480e+000	4.940000e+000
4.949999999999939e+000	5.000000e+000	1.150234e+000	4.950000e+000
4.959999999999939e+000	5.000000e+000	1.148995e+000	4.960000e+000
4.969999999999939e+000	5.000000e+000	1.147765e+000	4.970000e+000
4.979999999999938e+000	5.000000e+000	1.146544e+000	4.980000e+000
4.989999999999938e+000	5.000000e+000	1.145330e+000	4.990000e+000
5.000000000000000e+000	5.000000e+000	1.144125e+000	5.000000e+000
